Label,MBI,MNDWI,NDVI,SAVI
3,0.152748,0.190095,-0.117284,-0.175892
3,0.158802,0.214656,-0.138037,-0.207016
3,0.156375,0.204043,-0.129765,-0.19461
3,0.161654,0.20332,-0.132916,-0.199336
3,0.160608,0.216065,-0.143743,-0.215572
3,0.159313,0.228329,-0.15316,-0.229696
3,0.165207,0.208194,-0.145518,-0.218235
3,0.158125,0.22,-0.139544,-0.209275
3,0.160311,0.232927,-0.155849,-0.233728
3,0.147334,0.231396,-0.132521,-0.198744
3,0.148378,0.200437,-0.124728,-0.187058
3,0.153595,0.198835,-0.131608,-0.197376
3,0.156846,0.201825,-0.136267,-0.204364
3,0.168287,0.19708,-0.150356,-0.225492
3,0.16424,0.203926,-0.147845,-0.221727
3,0.163278,0.19783,-0.142647,-0.21393
3,0.160042,0.206085,-0.142541,-0.213771
3,0.163913,0.195854,-0.137514,-0.206233
3,0.135562,0.191751,-0.0787623,-0.118123
3,0.153483,0.198407,-0.125592,-0.188353
3,0.159511,0.198551,-0.130275,-0.195377
3,0.168287,0.19708,-0.150356,-0.225492
3,0.163656,0.2,-0.138713,-0.208031
3,0.154012,0.199296,-0.114428,-0.171611
3,0.15707,0.19641,-0.112513,-0.16874
3,0.159708,0.200578,-0.136865,-0.20526
3,0.16424,0.203926,-0.147845,-0.221727
3,0.160072,0.201306,-0.136112,-0.204131
3,0.162397,0.219547,-0.152993,-0.229448
3,0.169489,0.203597,-0.15095,-0.226383
3,0.156343,0.202893,-0.122076,-0.183081
3,0.150582,0.175243,-0.0686588,-0.10297
3,0.163004,0.205269,-0.147246,-0.220828
3,0.165917,0.165903,-0.0992204,-0.148804
3,0.155954,0.186187,-0.116809,-0.175182
3,0.121463,0.261405,-0.213685,-0.320482
3,0.125282,0.258119,-0.213413,-0.320074
3,0.124045,0.252963,-0.211604,-0.317361
3,0.121858,0.257336,-0.215831,-0.323701
3,0.115427,0.250084,-0.190143,-0.285174
3,0.14245,0.116264,-0.0441094,-0.0661549
3,0.129245,0.249414,-0.211862,-0.317748
3,0.119547,0.249247,-0.193002,-0.289463
3,0.127932,0.239008,-0.191573,-0.287319
3,0.124831,0.240381,-0.194661,-0.291951
3,0.132105,0.225661,-0.185573,-0.278321
3,0.13886,0.197527,-0.166293,-0.249405
3,0.12585,0.25355,-0.212992,-0.319442
3,0.128426,0.246612,-0.210951,-0.316381
3,0.12507,0.239101,-0.195283,-0.292883
3,0.126451,0.244019,-0.205797,-0.308651
3,0.120051,0.24949,-0.198968,-0.298409
3,0.129841,0.248641,-0.215051,-0.322529
3,0.123295,0.250939,-0.202315,-0.303429
3,0.125496,0.247956,-0.204064,-0.306051
3,0.127361,0.252642,-0.216501,-0.324704
3,0.124968,0.2297,-0.191228,-0.286803
3,0.118859,0.261456,-0.212532,-0.318753
3,0.119115,0.259609,-0.205907,-0.308817
3,0.123253,0.253182,-0.209315,-0.313929
3,0.116477,0.267634,-0.220684,-0.330979
3,0.123817,0.251919,-0.214752,-0.322082
3,0.119387,0.247255,-0.193012,-0.289477
3,0.120579,0.233366,-0.177317,-0.265938
3,0.118254,0.254514,-0.20731,-0.310921
3,0.124684,0.254863,-0.217342,-0.325967
3,0.128108,0.232737,-0.19489,-0.292295
3,0.125941,0.24317,-0.205967,-0.308906
3,0.12175,0.252939,-0.20316,-0.304697
3,0.120073,0.251182,-0.203165,-0.304704
3,0.113617,0.259635,-0.201242,-0.30182
3,0.115602,0.256148,-0.208428,-0.312598
3,0.120631,0.253559,-0.204087,-0.306088
3,0.136387,0.204165,-0.162728,-0.24406
3,0.114528,0.256315,-0.198426,-0.297597
3,0.114704,0.252939,-0.195652,-0.293437
3,0.112723,0.252807,-0.190274,-0.285371
3,0.116384,0.254017,-0.206042,-0.309018
3,0.120572,0.223955,-0.17412,-0.261142
3,0.115892,0.239905,-0.179893,-0.269801
3,0.130223,0.250766,-0.216374,-0.324514
3,0.124513,0.2441,-0.194723,-0.292043
3,0.127066,0.24264,-0.202644,-0.303923
3,0.165671,0.158855,-0.161345,-0.241983
3,0.130514,0.244444,-0.210648,-0.315927
3,0.141607,0.201999,-0.170483,-0.255685
3,0.145127,0.210544,-0.189576,-0.284324
3,0.127385,0.24485,-0.206111,-0.309122
3,0.134768,0.238968,-0.211747,-0.317575
3,0.128443,0.238938,-0.196273,-0.294366
3,0.136612,0.222296,-0.19155,-0.287284
3,0.133257,0.236264,-0.204459,-0.306643
3,0.134106,0.232951,-0.201622,-0.30239
3,0.130471,0.236754,-0.191269,-0.286863
3,0.122657,0.242342,-0.187865,-0.281756
3,0.139909,0.231716,-0.208556,-0.312788
3,0.127701,0.23755,-0.205747,-0.308576
3,0.120878,0.244444,-0.19084,-0.286219
3,0.122058,0.249658,-0.205772,-0.308613
3,0.117524,0.243354,-0.180958,-0.271398
3,0.131031,0.251286,-0.220549,-0.330775
3,0.127953,0.247099,-0.211342,-0.316966
3,0.135924,0.240136,-0.209056,-0.313538
3,0.144978,0.177478,-0.141947,-0.212889
3,0.127927,0.246701,-0.201401,-0.302057
3,0.130037,0.239973,-0.201401,-0.302057
3,0.187531,0.134347,-0.177988,-0.266944
3,0.126126,0.241215,-0.203257,-0.304841
3,0.114124,0.254202,-0.198857,-0.298243
3,0.119989,0.257606,-0.211396,-0.317049
3,0.118677,0.250505,-0.199321,-0.29894
3,0.150828,0.160372,-0.120745,-0.181093
3,0.118834,0.0957265,0.0041841,0.00627542
3,0.120426,0.170219,-0.0801394,-0.120194
3,0.13525,0.225073,-0.180482,-0.270686
3,0.111201,0.236975,-0.167729,-0.251559
3,0.109544,0.240797,-0.171875,-0.257777
3,0.120033,0.236595,-0.182784,-0.274137
3,0.112834,0.237525,-0.171801,-0.257666
3,0.113239,0.246133,-0.185682,-0.278485
3,0.108937,0.264992,-0.202774,-0.304119
3,0.137497,0.226263,-0.200661,-0.30095
3,0.115428,0.264992,-0.207716,-0.31153
3,0.127795,0.183057,-0.134824,-0.202204
3,0.118081,0.256359,-0.212087,-0.318086
3,0.11497,0.245707,-0.193931,-0.290856
3,0.116957,0.25109,-0.201681,-0.302479
3,0.11373,0.252016,-0.192126,-0.28815
3,0.11648,0.25133,-0.193602,-0.290363
3,0.127622,0.241606,-0.202331,-0.303455
3,0.115045,0.251258,-0.196339,-0.294468
3,0.119233,0.255596,-0.208637,-0.312912
3,0.117712,0.251832,-0.200781,-0.301129
3,0.116446,0.25109,-0.196089,-0.294093
3,0.119718,0.250251,-0.198657,-0.297944
3,0.132063,0.229908,-0.19662,-0.294888
3,0.114448,0.255783,-0.199215,-0.298781
3,0.1183,0.236886,-0.184979,-0.27743
3,0.118436,0.249492,-0.195357,-0.292994
3,0.117181,0.248477,-0.200565,-0.300805
3,0.123362,0.248656,-0.199433,-0.299108
3,0.116521,0.244638,-0.185185,-0.277739
3,0.141821,0.142205,-0.105227,-0.157813
3,0.117824,0.245157,-0.190661,-0.285952
3,0.109921,0.247743,-0.179487,-0.269194
3,0.116013,0.243984,-0.183969,-0.275915
3,0.117987,0.238757,-0.182094,-0.273104
3,0.104601,0.245661,-0.166076,-0.24908
3,0.108009,0.25176,-0.173781,-0.260636
3,0.11309,0.252777,-0.189626,-0.2844
3,0.116713,0.255548,-0.200448,-0.30063
3,0.109593,0.259986,-0.196629,-0.294902
3,0.113029,0.256081,-0.195847,-0.29373
3,0.110856,0.245749,-0.173385,-0.260041
3,0.111746,0.246484,-0.175361,-0.263005
3,0.120997,0.257903,-0.216443,-0.324619
3,0.122372,0.242579,-0.202874,-0.304267
3,0.114101,0.242364,-0.186264,-0.279357
3,0.11229,0.2516,-0.194638,-0.291917
3,0.113392,0.248481,-0.190329,-0.285453
3,0.133217,0.228506,-0.193235,-0.289813
3,0.137666,0.22251,-0.190252,-0.285338
3,0.112956,0.248833,-0.183809,-0.275676
3,0.116062,0.249833,-0.196309,-0.294422
3,0.113168,0.271812,-0.216639,-0.324913
3,0.112016,0.270903,-0.213847,-0.320726
3,0.115512,0.26041,-0.197264,-0.295856
3,0.1103,0.267196,-0.204021,-0.305989
3,0.123693,0.20224,-0.147263,-0.220866
3,0.113966,0.271703,-0.215546,-0.323274
3,0.112312,0.26647,-0.207046,-0.310527
3,0.166843,0.213329,-0.230006,-0.344961
3,0.11675,0.264793,-0.21658,-0.324825
3,0.117416,0.27001,-0.221607,-0.332364
3,0.112165,0.272788,-0.218492,-0.327693
3,0.111831,0.275033,-0.22213,-0.33315
3,0.11168,0.268212,-0.209404,-0.314063
3,0.112756,0.274933,-0.230044,-0.345019
3,0.112496,0.267181,-0.207673,-0.311466
3,0.113048,0.273091,-0.216358,-0.324492
3,0.111732,0.276033,-0.215751,-0.323582
3,0.103826,0.273758,-0.200437,-0.300614
3,0.142711,0.158056,-0.126074,-0.189078
3,0.104949,0.276114,-0.210153,-0.315186
3,0.109975,0.273848,-0.216346,-0.324476
3,0.123164,0.228671,-0.185383,-0.278034
3,0.109449,0.274059,-0.210772,-0.316115
3,0.115037,0.276836,-0.224806,-0.337163
3,0.105958,0.289621,-0.223332,-0.334953
3,0.106416,0.280847,-0.215431,-0.323102
3,0.103183,0.288772,-0.218801,-0.328157
3,0.112528,0.273982,-0.21725,-0.325831
3,0.112392,0.277377,-0.221076,-0.331568
3,0.120937,0.271258,-0.228137,-0.342159
3,0.109208,0.286888,-0.229358,-0.34399
3,0.111584,0.281522,-0.221541,-0.332267
3,0.171877,0.00724638,0.0476954,0.0715359
3,0.10281,0.260652,-0.178791,-0.268152
3,0.107074,0.286727,-0.21608,-0.324078
3,0.109033,0.289593,-0.226425,-0.339592
3,0.116148,0.288351,-0.232595,-0.348846
3,0.110259,0.278299,-0.212449,-0.318632
3,0.117729,0.256496,-0.19474,-0.292072
3,0.121229,0.261375,-0.215423,-0.32309
3,0.130011,0.218472,-0.170914,-0.256331
3,0.112778,0.280026,-0.223207,-0.334766
3,0.100949,0.290939,-0.216716,-0.32503
3,0.114522,0.274412,-0.221737,-0.33256
3,0.105248,0.307348,-0.243243,-0.364817
3,0.106416,0.299839,-0.238474,-0.357663
3,0.137401,0.208,-0.175789,-0.263641
3,0.103264,0.311496,-0.243357,-0.364988
3,0.104883,0.304181,-0.236931,-0.35535
3,0.13198,0.283508,-0.250324,-0.375437
3,0.141335,0.112732,-0.0448293,-0.0672355
3,0.118979,0.220186,-0.141926,-0.212862
3,0.106654,0.31133,-0.249673,-0.374461
3,0.109956,0.291389,-0.22984,-0.344714
3,0.10648,0.302548,-0.237995,-0.356946
3,0.134948,0.189736,-0.147899,-0.221812
3,0.105865,0.304938,-0.238434,-0.357606
3,0.100646,0.311324,-0.2332,-0.349756
3,0.112461,0.251617,-0.179684,-0.269493
3,0.108432,0.207101,-0.116437,-0.174635
3,0.117326,0.21126,-0.117687,-0.17651
3,0.102949,0.314499,-0.239444,-0.35912
3,0.095665,0.315288,-0.227306,-0.340918
3,0.0958758,0.262973,-0.166119,-0.24915
3,0.100549,0.317941,-0.240961,-0.361396
3,0.100609,0.32251,-0.245408,-0.368065
3,0.104562,0.311209,-0.240164,-0.360199
3,0.106395,0.308611,-0.239097,-0.358599
3,0.108097,0.30369,-0.239751,-0.35958
3,0.102747,0.306793,-0.232235,-0.348307
3,0.105212,0.307248,-0.244491,-0.366689
3,0.105673,0.310541,-0.243606,-0.365362
3,0.0996142,0.316797,-0.237753,-0.356584
3,0.103453,0.311445,-0.239867,-0.359755
3,0.105993,0.310828,-0.246218,-0.369279
3,0.109449,0.307057,-0.248763,-0.373095
3,0.104184,0.314774,-0.24643,-0.369596
3,0.111342,0.302179,-0.241361,-0.361995
3,0.111791,0.307523,-0.249676,-0.374465
3,0.105103,0.315129,-0.249229,-0.373796
3,0.104459,0.314607,-0.243934,-0.365854
3,0.0988056,0.307813,-0.227586,-0.341336
3,0.124523,0.288199,-0.247525,-0.371239
3,0.106987,0.308243,-0.245743,-0.368568
3,0.107539,0.307425,-0.246699,-0.370001
3,0.113261,0.290323,-0.233428,-0.350097
3,0.112256,0.297081,-0.239103,-0.358609
3,0.102279,0.3069,-0.230964,-0.346403
3,0.101639,0.307982,-0.233521,-0.350236
3,0.108863,0.306148,-0.240899,-0.361301
3,0.0950054,0.314786,-0.22449,-0.336692
3,0.107534,0.298365,-0.227788,-0.341638
3,0.112971,0.282083,-0.218875,-0.328272
3,0.109023,0.301509,-0.241031,-0.361501
3,0.105878,0.310194,-0.248534,-0.372754
3,0.106061,0.306072,-0.243284,-0.36488
3,0.111065,0.313544,-0.254902,-0.382304
3,0.10834,0.310473,-0.247344,-0.37097
3,0.107822,0.310748,-0.245388,-0.368035
3,0.106723,0.312906,-0.24368,-0.365475
3,0.108911,0.316033,-0.253952,-0.38088
3,0.105793,0.313964,-0.254411,-0.381567
3,0.103288,0.31209,-0.246892,-0.37029
3,0.103218,0.314746,-0.244557,-0.366789
3,0.108696,0.306675,-0.241414,-0.362075
3,0.104053,0.320813,-0.248613,-0.372873
3,0.101425,0.318634,-0.244545,-0.366771
3,0.103358,0.323248,-0.25428,-0.381372
3,0.100988,0.326982,-0.253127,-0.379642
3,0.101268,0.326127,-0.253206,-0.379761
3,0.0968184,0.320425,-0.247301,-0.370905
3,0.0987689,0.330832,-0.256417,-0.384576
3,0.0984427,0.332713,-0.257618,-0.386378
3,0.0927778,0.337884,-0.253992,-0.38094
3,0.103567,0.32266,-0.247118,-0.37063
3,0.0998914,0.314729,-0.235752,-0.353584
3,0.0991769,0.323839,-0.2465,-0.369704
3,0.11569,0.28369,-0.225048,-0.337526
3,0.137615,0.240956,-0.218787,-0.328132
3,0.131609,0.241592,-0.212854,-0.319234
3,0.129744,0.238613,-0.196611,-0.294874
3,0.127775,0.247869,-0.209956,-0.314888
3,0.121494,0.238517,-0.187464,-0.281155
3,0.130804,0.245257,-0.205703,-0.308509
3,0.12985,0.243537,-0.207625,-0.311391
3,0.122997,0.243944,-0.195948,-0.293879
3,0.129232,0.23604,-0.198238,-0.297313
3,0.128717,0.244898,-0.210634,-0.315905
3,0.127973,0.243778,-0.207128,-0.310647
3,0.138758,0.230204,-0.198261,-0.297348
3,0.12455,0.240822,-0.190121,-0.28514
3,0.123297,0.236376,-0.184241,-0.276322
3,0.124291,0.249915,-0.201864,-0.302752
3,0.128019,0.244186,-0.203758,-0.305592
3,0.131909,0.235963,-0.201428,-0.302097
3,0.136044,0.195708,-0.162224,-0.243297
3,0.142314,0.223322,-0.207784,-0.311627
3,0.15569,0.0997174,-0.0891983,-0.133772
3,0.144695,0.209333,-0.196,-0.293958
3,0.1352,0.242968,-0.210511,-0.31572
3,0.130207,0.242249,-0.204592,-0.306843
3,0.125416,0.237741,-0.191465,-0.287156
3,0.131842,0.230196,-0.191304,-0.286915
3,0.126715,0.24187,-0.200464,-0.300652
3,0.127973,0.243778,-0.207128,-0.310647
3,0.13558,0.218688,-0.184571,-0.276818
3,0.151705,0.207873,-0.203733,-0.305551
3,0.12318,0.234525,-0.186191,-0.279245
3,0.119562,0.245614,-0.195283,-0.292883
3,0.126866,0.234818,-0.189174,-0.28372
3,0.124857,0.252897,-0.209112,-0.313622
3,0.120345,0.244414,-0.191966,-0.287907
3,0.138188,0.244399,-0.21808,-0.327073
3,0.125142,0.253297,-0.20312,-0.304637
3,0.126147,0.253589,-0.215205,-0.32276
3,0.141099,0.23913,-0.22071,-0.331016
3,0.123523,0.247283,-0.198498,-0.297703
3,0.126789,0.252815,-0.21347,-0.320158
3,0.130337,0.237772,-0.201862,-0.302748
3,0.128443,0.243572,-0.2,-0.299956
3,0.157221,0.159835,-0.139212,-0.20879
3,0.12454,0.251613,-0.206285,-0.309382
3,0.133936,0.24898,-0.220229,-0.330295
3,0.129966,0.247458,-0.208419,-0.312582
3,0.136056,0.241008,-0.210634,-0.315905
3,0.128442,0.245656,-0.20608,-0.309075
3,0.128848,0.252457,-0.21391,-0.320818
3,0.125644,0.25621,-0.215766,-0.323602
3,0.137029,0.237967,-0.210202,-0.315257
3,0.128108,0.241309,-0.199652,-0.299435
3,0.125346,0.245661,-0.2,-0.299957
3,0.135208,0.244877,-0.209302,-0.313908
3,0.128764,0.250838,-0.206129,-0.309149
3,0.130685,0.238505,-0.201822,-0.30269
3,0.148607,0.199116,-0.171405,-0.257072
3,0.127901,0.225658,-0.178421,-0.267594
3,0.133679,0.22055,-0.187482,-0.281184
3,0.119915,0.161702,-0.0764944,-0.114727
3,0.132008,0.197444,-0.14719,-0.220755
3,0.143154,0.227895,-0.203709,-0.305521
3,0.144223,0.209637,-0.185491,-0.278198
3,0.137612,0.167804,-0.115899,-0.173827
3,0.13647,0.212544,-0.17635,-0.264491
3,0.154545,0.182069,-0.169575,-0.254327
3,0.159028,0.167101,-0.143522,-0.215255
3,0.132126,0.105829,-0.0474117,-0.071109
3,0.138785,0.122017,-0.037072,-0.0556015
3,0.130406,0.227317,-0.179387,-0.269043
3,0.118325,0.230869,-0.164466,-0.246666
3,0.122407,0.248246,-0.192713,-0.289028
3,0.118263,0.252027,-0.193687,-0.290489
3,0.13904,0.223069,-0.185698,-0.278507
3,0.135116,0.238415,-0.199187,-0.298737
3,0.126749,0.242475,-0.2,-0.299957
3,0.129651,0.249832,-0.204264,-0.306352
3,0.129651,0.249832,-0.204264,-0.306352
3,0.123662,0.254043,-0.207514,-0.311227
3,0.123626,0.246851,-0.200699,-0.301005
3,0.133305,0.246552,-0.211837,-0.317709
3,0.128346,0.244836,-0.203861,-0.305746
3,0.126622,0.249071,-0.203029,-0.3045
3,0.139077,0.237743,-0.206331,-0.309451
3,0.128924,0.232296,-0.193158,-0.289695
3,0.160884,0.215803,-0.220795,-0.331143
3,0.129157,0.234917,-0.186973,-0.280419
3,0.133094,0.230407,-0.188718,-0.283035
3,0.129619,0.241379,-0.194767,-0.292109
3,0.128319,0.239371,-0.190655,-0.285941
3,0.127807,0.14857,-0.0922432,-0.138347
3,0.138161,0.215248,-0.17852,-0.267742
3,0.147377,0.213793,-0.196736,-0.29506
3,0.140787,0.222296,-0.195315,-0.292929
3,0.137446,0.219092,-0.185014,-0.277482
3,0.132986,0.216154,-0.169822,-0.254697
3,0.134631,0.214618,-0.170647,-0.255934
3,0.137861,0.212929,-0.177186,-0.26574
3,0.130786,0.218927,-0.172315,-0.258435
3,0.126616,0.222853,-0.170605,-0.255871
3,0.13067,0.224178,-0.178335,-0.267464
3,0.129442,0.218055,-0.162764,-0.244111
3,0.128451,0.211481,-0.159602,-0.239369
3,0.137177,0.205255,-0.164376,-0.246528
3,0.141969,0.196237,-0.155745,-0.233584
3,0.132,0.215232,-0.167862,-0.251757
3,0.137876,0.212583,-0.178911,-0.268328
3,0.137605,0.209635,-0.170926,-0.256352
3,0.138625,0.195996,-0.153073,-0.229577
3,0.155705,0.174785,-0.147856,-0.221752
3,0.142691,0.2,-0.16169,-0.242501
3,0.137013,0.213725,-0.170467,-0.255665
3,0.138008,0.204315,-0.166525,-0.249753
3,0.130325,0.215415,-0.164196,-0.246259
3,0.130732,0.217044,-0.170999,-0.256462
3,0.152389,0.151515,-0.112558,-0.168814
3,0.139956,0.216288,-0.180241,-0.270322
3,0.14257,0.198397,-0.179713,-0.26953
3,0.133157,0.226069,-0.188824,-0.283194
3,0.131579,0.227119,-0.185992,-0.278947
3,0.131435,0.221472,-0.176781,-0.265133
3,0.121866,0.213211,-0.148448,-0.222642
3,0.130915,0.193548,-0.14627,-0.219374
3,0.165935,0.19589,-0.20303,-0.304499
3,0.129822,0.229069,-0.173357,-0.259997
3,0.145879,0.210736,-0.184364,-0.276506
3,0.133462,0.237496,-0.19862,-0.297888
3,0.13481,0.211277,-0.162844,-0.244231
3,0.171031,0.193707,-0.206311,-0.309421
3,0.12256,0.226936,-0.165559,-0.248303
3,0.126111,0.239028,-0.188905,-0.283316
3,0.122012,0.245448,-0.189189,-0.283743
3,0.131954,0.229536,-0.190655,-0.285941
3,0.130821,0.222081,-0.18445,-0.276637
3,0.139936,0.223232,-0.184932,-0.277358
3,0.171108,0.15,-0.145521,-0.218251
3,0.127191,0.224302,-0.172061,-0.258055
3,0.127059,0.228315,-0.173639,-0.260421
3,0.137369,0.229793,-0.197776,-0.296621
3,0.1267,0.241773,-0.194082,-0.291081
3,0.130731,0.236461,-0.197322,-0.295941
3,0.128838,0.234312,-0.184271,-0.276367
3,0.14203,0.219839,-0.191564,-0.287304
3,0.144678,0.0828763,0.0107034,0.016053
3,0.130646,0.239813,-0.193901,-0.29081
3,0.142197,0.232675,-0.207503,-0.311209
3,0.142038,0.233032,-0.207591,-0.311341
3,0.159935,0.102222,-0.0839402,-0.125886
3,0.171665,0.1755,-0.191954,-0.28789
3,0.133719,0.250501,-0.212612,-0.318872
3,0.133916,0.240691,-0.206717,-0.31003
3,0.130995,0.245108,-0.203312,-0.304925
3,0.119474,0.255298,-0.197698,-0.296504
3,0.123201,0.254558,-0.198951,-0.298384
3,0.133056,0.250339,-0.216137,-0.324157
3,0.125612,0.259789,-0.216885,-0.32528
3,0.122222,0.253589,-0.204314,-0.306426
3,0.143605,0.246939,-0.22944,-0.344108
3,0.125928,0.259959,-0.214224,-0.321289
3,0.133094,0.250426,-0.219541,-0.329263
3,0.132671,0.256601,-0.218364,-0.327497
3,0.125614,0.262692,-0.220657,-0.330937
3,0.128022,0.235707,-0.193234,-0.289809
3,0.130553,0.253225,-0.212903,-0.319308
3,0.122566,0.261298,-0.21048,-0.315675
3,0.135995,0.259434,-0.227286,-0.340879
3,0.124746,0.269895,-0.22437,-0.336506
3,0.125249,0.253488,-0.211944,-0.317869
3,0.130152,0.247725,-0.205023,-0.30749
3,0.127143,0.270206,-0.231897,-0.347794
3,0.130296,0.266959,-0.230949,-0.346373
3,0.123674,0.262123,-0.218251,-0.327328
3,0.131792,0.257725,-0.227513,-0.34122
3,0.12624,0.25514,-0.21004,-0.315015
3,0.135003,0.256989,-0.223977,-0.335916
3,0.131073,0.251842,-0.207135,-0.310657
3,0.125774,0.25319,-0.206531,-0.309752
3,0.120919,0.244444,-0.19415,-0.291183
3,0.128763,0.246493,-0.203215,-0.304778
3,0.139821,0.238856,-0.211333,-0.316953
3,0.174419,0.15682,-0.149681,-0.22449
3,0.132883,0.250167,-0.210511,-0.315721
3,0.130956,0.253751,-0.214636,-0.321907
3,0.132784,0.249669,-0.206422,-0.309589
3,0.13644,0.24892,-0.213322,-0.319937
3,0.123263,0.243886,-0.18506,-0.277552
3,0.12963,0.24744,-0.201141,-0.301669
3,0.126432,0.250418,-0.203201,-0.304758
3,0.126739,0.263263,-0.222031,-0.332999
3,0.127606,0.258322,-0.212346,-0.318474
3,0.157642,0.23239,-0.234982,-0.352422
3,0.137173,0.241219,-0.210315,-0.315428
4,0.141441,0.0262677,0.0775486,0.116318
4,0.141497,0.0169736,0.068074,0.102108
4,0.163559,-0.0802504,0.171362,0.257031
4,0.151141,-0.0200093,0.136766,0.205141
4,0.137359,-0.0225623,0.127625,0.191429
4,0.141093,-0.0240616,0.141274,0.211901
4,0.143101,-0.0830238,0.159142,0.238703
4,0.132733,-0.0251425,0.122759,0.184131
4,0.134365,-0.111947,0.215471,0.32319
4,0.132285,-0.165702,0.309284,0.4639
4,0.121258,-0.12272,0.255789,0.383662
4,0.131579,-0.103271,0.239659,0.35947
4,0.138416,0.000472545,0.111054,0.166573
4,0.133467,0.00780006,0.102433,0.153643
4,0.136623,-0.00204065,0.102154,0.153225
4,0.135158,0.00888467,0.0931894,0.139779
4,0.14307,0.00177483,0.072798,0.109193
4,0.15235,-0.0677266,0.132194,0.198284
4,0.139714,-0.0807353,0.161009,0.241503
4,0.149174,-0.0154421,0.0993927,0.149083
4,0.155559,-0.109633,0.2348,0.352184
4,0.150541,-0.111301,0.185332,0.277987
4,0.137909,-0.0211861,0.108526,0.162783
4,0.148378,-0.16738,0.255348,0.383002
4,0.148006,-0.131228,0.245468,0.368183
4,0.149986,-0.16271,0.278035,0.417029
4,0.134815,-0.0706878,0.215599,0.323381
4,0.153546,-0.150219,0.268745,0.403095
4,0.151447,-0.150176,0.251824,0.377715
4,0.144113,-0.10202,0.186625,0.279924
4,0.14484,-0.093206,0.170795,0.256181
4,0.15448,-0.131251,0.232576,0.348845
4,0.123238,-0.0314679,0.1434,0.215091
4,0.118054,-0.0685966,0.181966,0.272936
4,0.135645,0.00570463,0.132028,0.198033
4,0.136985,-0.00185254,0.11494,0.172402
4,0.140422,-0.0677867,0.165374,0.24805
4,0.149115,-0.0554559,0.136042,0.204055
4,0.141093,-0.0331585,0.129582,0.194364
4,0.145068,-0.0372323,0.111604,0.1674
4,0.150592,-0.120882,0.246065,0.369078
4,0.130481,-0.0749714,0.165242,0.247851
4,0.138199,-0.0728238,0.152539,0.228799
4,0.119065,-0.0960114,0.234997,0.352476
4,0.130641,-0.0559124,0.142485,0.213718
4,0.128256,-0.123899,0.244107,0.36614
4,0.12741,-0.133476,0.259914,0.389848
4,0.131821,-0.147957,0.248216,0.372301
4,0.145315,-0.11191,0.191316,0.28696
4,0.155074,-0.147124,0.231047,0.346552
4,0.160122,-0.104617,0.180186,0.270268
4,0.142272,-0.171761,0.316639,0.47493
4,0.130367,-0.106673,0.245775,0.368642
4,0.145724,-0.113227,0.199126,0.298675
4,0.144128,-0.113323,0.192664,0.288983
4,0.141517,-0.225199,0.360585,0.540835
4,0.154602,-0.119668,0.186637,0.279943
4,0.154158,-0.154003,0.220867,0.331285
4,0.12032,-0.222749,0.340457,0.510657
4,0.156658,-0.154578,0.261218,0.391806
4,0.139268,-0.104142,0.228924,0.343367
4,0.131623,-0.0876064,0.188165,0.282235
4,0.136864,-0.138693,0.260129,0.390173
4,0.147575,-0.0920023,0.164014,0.246009
4,0.147102,-0.125771,0.265516,0.398249
4,0.132458,-0.102121,0.222519,0.33376
4,0.130519,-0.120325,0.262906,0.394336
4,0.139957,-0.162053,0.289929,0.434867
4,0.149336,-0.199862,0.31222,0.468306
4,0.140369,-0.122224,0.249095,0.373623
4,0.141134,-0.105163,0.2086,0.312884
4,0.141614,-0.0946842,0.174723,0.262072
4,0.153656,-0.113063,0.187081,0.280608
4,0.155858,-0.107629,0.175237,0.262844
4,0.151917,-0.0545331,0.120504,0.180749
4,0.142408,-0.0678153,0.142125,0.213179
4,0.144876,-0.0620505,0.163102,0.244641
4,0.135883,-0.0739356,0.180193,0.270277
4,0.131499,-0.0744156,0.183701,0.275538
4,0.116185,-0.158025,0.249547,0.3743
4,0.157668,-0.0548402,0.135429,0.203134
4,0.145799,-0.0966133,0.157923,0.236874
4,0.140235,-0.0361767,0.130389,0.195574
4,0.137187,-0.00758214,0.103322,0.154976
4,0.145517,-0.112633,0.208727,0.313076
4,0.143941,-0.0230456,0.10323,0.154838
4,0.143286,-0.0208353,0.108875,0.163305
4,0.147805,-0.0664316,0.145075,0.217604
4,0.156972,-0.0730215,0.138022,0.207024
4,0.140338,-0.0312473,0.107488,0.161225
4,0.121127,-0.150404,0.256601,0.384881
4,0.137659,-0.19874,0.292399,0.438575
4,0.142813,-0.023413,0.102076,0.153107
4,0.154052,-0.0359854,0.124185,0.186269
4,0.126491,-0.153424,0.296534,0.444773
4,0.15064,-0.156804,0.249281,0.373902
4,0.178189,-0.15568,0.223884,0.335809
4,0.178449,-0.115359,0.176157,0.264224
4,0.124745,-0.152485,0.281949,0.422902
4,0.124182,-0.0940367,0.209651,0.314461
4,0.136687,-0.165256,0.325071,0.487579
4,0.147632,-0.105878,0.17813,0.267182
4,0.144703,-0.142113,0.235035,0.352535
4,0.133272,-0.0826178,0.195242,0.292847
4,0.152906,-0.0588345,0.140343,0.210505
4,0.147264,-0.142124,0.285601,0.428378
4,0.124489,-0.186248,0.381077,0.57158
4,0.142064,-0.144232,0.297745,0.446592
4,0.133933,-0.140014,0.316919,0.47535
4,0.181345,-0.121039,0.192604,0.288891
